id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
37959;Dev/aja_luup200009_ud211.conllu;Valgesabalisi peetakse tõeliseks delikatessiks , aga äärmiselt maitsvad on ka Eestis laialt levinud rändrotid .;75;99;ka Eestis laialt levinud;free;Valgesabalisi peetakse tõeliseks delikatessiks , aga äärmiselt maitsvad on rändrotid .;100.0;100.0;100.0
37972;Train/aja_ee200110_osa_2_ud211.conllu;Kuopios sündinud Anne Marial on Soome kodakondsus .;0;16;Kuopios sündinud;free;Anne Marial on Soome kodakondsus .;100.0;100.0;100.0
37973;Train/tea_AA_05_6_ud211.conllu;Kaasatud on juhtivad uurimisinstituudid Soomest , Norrast ja Ungarist .;12;20;juhtivad;free;Kaasatud on uurimisinstituudid Soomest , Norrast ja Ungarist .;100.0;100.0;100.0
37976;Train/aja_luup200202_osa_1_ud211.conllu;Euroopa Liitu pürgivatest kandidaatidest jäid tehnilistel põhjustel välja üksnes Läti , Malta ning Küpros .;0;25;Euroopa Liitu pürgivatest;free;kandidaatidest jäid tehnilistel põhjustel välja üksnes Läti , Malta ning Küpros .;100.0;100.0;100.0
37981;Train/aja_horisont2000_osa_3_ud211.conllu;Näiteks aitab DNA võrdlemine välja selgitada , kas hülgekoloonia äärealal paiknevad emasloomad käivad naaberkoloonia isaste juures .;51;83;hülgekoloonia äärealal paiknevad;free;Näiteks aitab DNA võrdlemine välja selgitada , kas emasloomad käivad naaberkoloonia isaste juures .;100.0;100.0;100.0
37983;Train/tea_geofyysika.conllu;Esiteks on füüsika mitmel põhjusel põlu all ja paljud enesest lugupidavad teiste teadusharude huvilised ei tahagi seda õppida .;54;73;enesest lugupidavad;free;Esiteks on füüsika mitmel põhjusel põlu all ja paljud teiste teadusharude huvilised ei tahagi seda õppida .;100.0;100.0;100.0
37984;Train/aja_pm20001004_osa_2_ud211.conllu;"Vanemuises esietendunud "" Tuhkatriinule "" on lavastaja ja koreograaf Ülo Vilimaa oma elu- ja tantsijakogemusele tuginedes lisanud ootamatuid tahke .";0;23;Vanemuises esietendunud;free;""" Tuhkatriinule "" on lavastaja ja koreograaf Ülo Vilimaa oma elu- ja tantsijakogemusele tuginedes lisanud ootamatuid tahke .";100.0;100.0;100.0
37987;Dev/aja_ml200247_osa6_ud211.conllu;Peolaud kaetakse saja-aastaseks saavale vannutatud maamõõtjale Peeter Tammele , kes paistab siiani silma haruldase mälu ja laheda huumorimeelega .;17;39;saja-aastaseks saavale;free;Peolaud kaetakse vannutatud maamõõtjale Peeter Tammele , kes paistab siiani silma haruldase mälu ja laheda huumorimeelega .;100.0;100.0;100.0
37996;Dev/aja_ml200247_osa6_ud211.conllu;See ületab Tartu juhtide lubatud kvoodi .;11;32;Tartu juhtide lubatud;free;See ületab kvoodi .;100.0;100.0;100.0
37998;Train/aja_luup200106_osa_4_ud211.conllu;Suur osa praegusel hetkel esimest korda karistust kandvatest kurjategijatest sooritab tulevikus suure tõenäosusega uue kuriteo , väidab verivärske uurimus .;9;60;praegusel hetkel esimest korda karistust kandvatest;free;Suur osa kurjategijatest sooritab tulevikus suure tõenäosusega uue kuriteo , väidab verivärske uurimus .;100.0;100.0;100.0
37999;Train/aja_pm20001004_osa_2_ud211.conllu;Teisipäeval kell 18.20 kihutas joobnud 35-aastane Meelis Konksi oma Mazdaga Kaare tänavas seisnud MAZi veoki esiosa alla .;31;38;joobnud;free;Teisipäeval kell 18.20 kihutas 35-aastane Meelis Konksi oma Mazdaga Kaare tänavas seisnud MAZi veoki esiosa alla .;100.0;100.0;100.0
38000;Train/aja_pm20001004_osa_2_ud211.conllu;Teisipäeval kell 18.20 kihutas joobnud 35-aastane Meelis Konksi oma Mazdaga Kaare tänavas seisnud MAZi veoki esiosa alla .;76;97;Kaare tänavas seisnud;free;Teisipäeval kell 18.20 kihutas joobnud 35-aastane Meelis Konksi oma Mazdaga MAZi veoki esiosa alla .;100.0;100.0;100.0
38009;Dev/aja_ml200247_osa6_ud211.conllu;"Noortele mõeldud programmis "" Vanad ja väärikad "" saab näha poola filmiklassikute Andrzej Wajda , Roman Polanski , Krzysztof Zanussi ja Krzysztof Kieslowski noorpõlvefilme .";0;16;Noortele mõeldud;free;"programmis "" Vanad ja väärikad "" saab näha poola filmiklassikute Andrzej Wajda , Roman Polanski , Krzysztof Zanussi ja Krzysztof Kieslowski noorpõlvefilme .";100.0;100.0;100.0
38016;Train/aja_ee200110_osa_1_ud211.conllu;Osa endisi Ida-Saksamaa dopinguga tegelenud treenereid ja arste on täna kohtu all .;24;43;dopinguga tegelenud;free;Osa endisi Ida-Saksamaa treenereid ja arste on täna kohtu all .;100.0;100.0;100.0
38023;Train/aja_epl20061216_ud211.conllu;""" Meie ettepanek oleks loomulikult see , et [ viivitust ] nii rahaliselt kompenseerida kui esitatud tähtaegu edasi lükata .";91;99;esitatud;free;""" Meie ettepanek oleks loomulikult see , et [ viivitust ] nii rahaliselt kompenseerida kui tähtaegu edasi lükata .";100.0;100.0;100.0
38029;Train/ilu_remsu_ud211.conllu;Kas võrdlus rõivastesse peidetud kauni neiuga on liiga meelas ?;12;32;rõivastesse peidetud;free;Kas võrdlus kauni neiuga on liiga meelas ?;100.0;100.0;100.0
38046;Train/aja_luup200106_osa_6_ud211.conllu;Teine kategooria on igasugused libahoiatused , kust teatatakse , et jälle on liikvel väga hirmus viirus , mida ükski tõrjuja ei avasta .;45;134;, kust teatatakse , et jälle on liikvel väga hirmus viirus , mida ükski tõrjuja ei avasta;free;Teine kategooria on igasugused libahoiatused .;100.0;100.0;100.0
38049;Train/aja_ee200110_osa_1_ud211.conllu;Kui itaallane vahistati , helistasid uurijad kohe Välisinvesteeringute agentuuri ja Hansapanka , kus ärimees hiljuti käinud oli .;95;127;, kus ärimees hiljuti käinud oli;free;Kui itaallane vahistati , helistasid uurijad kohe Välisinvesteeringute agentuuri ja Hansapanka .;100.0;100.0;100.0
38059;Train/aja_pm20001004_osa_2_ud211.conllu;"Pärnu maavanem Toomas Kivimägi paneb halastamatu diagnoosi : "" Õhuga eelarve viimine tasakaalu . """;59;98;": "" Õhuga eelarve viimine tasakaalu . """;free;Pärnu maavanem Toomas Kivimägi paneb halastamatu diagnoosi ;100.0;100.0;100.0
38092;Train/aja_horisont2000_osa_4_ud211.conllu;Kõik 1992 välja antud margid olid venekeelsete kirjadega .;5;21;1992 välja antud;free;Kõik margid olid venekeelsete kirjadega .;100.0;100.0;100.0
38094;Train/aja_sloleht20071217_ud211.conllu;Naisteklassis võtsid teise-kolmanda koha Johanna Allik ja lühikava võitnud Olga Ikonnikova .;58;74;lühikava võitnud;free;Naisteklassis võtsid teise-kolmanda koha Johanna Allik ja Olga Ikonnikova .;100.0;100.0;100.0
38098;Train/aja_ee200110_osa_7_ud211.conllu;Võitleja pojapojal on süsimustad juuksed ja tumedad välkuvad silmad .;52;60;välkuvad;free;Võitleja pojapojal on süsimustad juuksed ja tumedad silmad .;100.0;100.0;100.0
38104;Train/aja_ml200247_osa_8_ud211.conllu;Toivo Veenre arvates peaks olema igal külal oma planeering , arengukava , mis suunas just seal edasi minna tahetakse .;72;116;, mis suunas just seal edasi minna tahetakse;free;Toivo Veenre arvates peaks olema igal külal oma planeering , arengukava .;100.0;100.0;100.0
38105;Train/tea_AA_05_6_ud211.conllu;Et vähendada protsessorite omavahelise suhtluse intensiivsust , dubleeritakse süsteemi kuuluvate protsessorite lokaalmäludesse sagedasti vajatavaid andmeid .;78;96;süsteemi kuuluvate;free;Et vähendada protsessorite omavahelise suhtluse intensiivsust , dubleeritakse protsessorite lokaalmäludesse sagedasti vajatavaid andmeid .;100.0;100.0;100.0
38107;Train/aja_pm19980926e_ud211.conllu;Peetri maod veel inimesi kägistanud ei ole , kuigi kord jättis üks lemmik tema käele 49 nõelatorkeid meenutavat hambajälge .;88;111;nõelatorkeid meenutavat;free;Peetri maod veel inimesi kägistanud ei ole , kuigi kord jättis üks lemmik tema käele 49 hambajälge .;100.0;100.0;100.0
38108;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Inimestel ( enamasti noortel naistel ) , kes tunnetavad hästi oma vaagnapõhjalihaseid , saavutatakse soovitud tulemus Kegeli harjutustega .;101;109;soovitud;free;Inimestel ( enamasti noortel naistel ) , kes tunnetavad hästi oma vaagnapõhjalihaseid , saavutatakse tulemus Kegeli harjutustega .;100.0;100.0;100.0
38121;Train/ilu_kivirahk_ud211.conllu;Ernesaks oli jälle ärkvel ja istus endiselt oma tugitoolis , kuid nüüd olid tugitoolile jämedad laevaköied külge seotud ja nende nööride teises otsas seisis Petrov , nagu kelgu ette rakendatud koer .;171;192;kelgu ette rakendatud;free;Ernesaks oli jälle ärkvel ja istus endiselt oma tugitoolis , kuid nüüd olid tugitoolile jämedad laevaköied külge seotud ja nende nööride teises otsas seisis Petrov , nagu koer .;100.0;100.0;100.0
38124;Train/aja_luup200106_osa_6_ud211.conllu;Hiljuti ka Eestis ringi liikunud analoog nõudis veel teatud faili kustutamist süsteemikataloogist , väites , et see on viirus .;0;32;Hiljuti ka Eestis ringi liikunud;free;analoog nõudis veel teatud faili kustutamist süsteemikataloogist , väites , et see on viirus .;100.0;100.0;100.0
38138;Train/aja_luup200202_osa_2_ud211.conllu;Võib täiesti mõista Hollandi vabariiklaste kriitikat , et vastsõlmitud abieluleping paiskab sealse ühiskonna oma arusaamadelt soolise võrdsuse suhtes vähemalt kolmkümmend aastat tagasi .;53;184;, et vastsõlmitud abieluleping paiskab sealse ühiskonna oma arusaamadelt soolise võrdsuse suhtes vähemalt kolmkümmend aastat tagasi;free;Võib täiesti mõista Hollandi vabariiklaste kriitikat .;100.0;100.0;100.0
38140;Train/tea_geofyysika.conllu;Kuigi geoloogia üheks põhilisemaks informatsiooniallikaks on olnud maakoorest leitavad biosfääri säilmed on üldise arusaama järgi geoloogia ikka olnud elutute kivimite teadus vastandina elusorganismidega tegelevale bioloogiale .;67;86;maakoorest leitavad;free;Kuigi geoloogia üheks põhilisemaks informatsiooniallikaks on olnud biosfääri säilmed on üldise arusaama järgi geoloogia ikka olnud elutute kivimite teadus vastandina elusorganismidega tegelevale bioloogiale .;100.0;100.0;100.0
38141;Train/tea_geofyysika.conllu;Kuigi geoloogia üheks põhilisemaks informatsiooniallikaks on olnud maakoorest leitavad biosfääri säilmed on üldise arusaama järgi geoloogia ikka olnud elutute kivimite teadus vastandina elusorganismidega tegelevale bioloogiale .;186;214;elusorganismidega tegelevale;free;Kuigi geoloogia üheks põhilisemaks informatsiooniallikaks on olnud maakoorest leitavad biosfääri säilmed on üldise arusaama järgi geoloogia ikka olnud elutute kivimite teadus vastandina bioloogiale .;100.0;100.0;100.0
38142;Train/aja_luup200106_osa_5_ud211.conllu;Ehkki kõikides Rootsi ja Venemaa vahel 16. ja 17. sajandil sõlmitud diplomaatilistes lepingutes nähti ette naaberriikide vahelist kaubandust , ei soovitud Venemaal Rootsi püüdlustega kaasa tulla .;15;67;Rootsi ja Venemaa vahel 16. ja 17. sajandil sõlmitud;free;Ehkki kõikides diplomaatilistes lepingutes nähti ette naaberriikide vahelist kaubandust , ei soovitud Venemaal Rootsi püüdlustega kaasa tulla .;100.0;100.0;100.0
38148;Train/aja_luup200202_osa_4_ud211.conllu;Luureoperatsioon peaks kava kohaselt välja nägema järgmine : lennukilt alla visatud minimikrofonid hakkavad maapinnale saabudes kindlaks määrama helisid ja samme ning edastavad saadud informatsiooni lennuki pardal asuvale vastuvõtjale , mis arvestab välja helide täpse asukoha .;61;83;lennukilt alla visatud;free;Luureoperatsioon peaks kava kohaselt välja nägema järgmine : minimikrofonid hakkavad maapinnale saabudes kindlaks määrama helisid ja samme ning edastavad saadud informatsiooni lennuki pardal asuvale vastuvõtjale , mis arvestab välja helide täpse asukoha .;100.0;100.0;100.0
38153;Train/aja_horisont2000_osa_5_ud211.conllu;Kattuvate reviiridega kaelkirjakud ühinevad lõdvalt seotud karjadeks , kust kogu aeg tullakse ja minnakse .;69;105;, kust kogu aeg tullakse ja minnakse;free;Kattuvate reviiridega kaelkirjakud ühinevad lõdvalt seotud karjadeks .;100.0;100.0;100.0
38155;Train/aja_ee200110_osa_5_ud211.conllu;Seega vastavad ka turustatavad koopiaravimid kindlatele kvaliteedi- , efektiivsus- ja ohutusnõuetele .;18;30;turustatavad;free;Seega vastavad ka koopiaravimid kindlatele kvaliteedi- , efektiivsus- ja ohutusnõuetele .;100.0;100.0;100.0
38156;Train/aja_ee199920_osa_2_ud211.conllu;Kui kümme sitket noormeest Mustamäe luiteid mööda üles-alla rühkis , võinuks juhuslik möödakäija pidada neid näiteks olümpiamängudeks treenivateks kergejõustiklasteks või ujujateks .;117;146;olümpiamängudeks treenivateks;free;Kui kümme sitket noormeest Mustamäe luiteid mööda üles-alla rühkis , võinuks juhuslik möödakäija pidada neid näiteks kergejõustiklasteks või ujujateks .;100.0;100.0;100.0
38159;Train/aja_horisont2000_osa_1_ud211.conllu;Pingeid teravdasid sajandite jooksul kujunenud Prantsusmaa ja Inglismaa vastuolud koloniaalküsimustes ning Inglismaa lähenemine Austria-Ungarile ja Itaaliale seoses vastuoludega Balkanil .;19;46;sajandite jooksul kujunenud;free;Pingeid teravdasid Prantsusmaa ja Inglismaa vastuolud koloniaalküsimustes ning Inglismaa lähenemine Austria-Ungarile ja Itaaliale seoses vastuoludega Balkanil .;100.0;100.0;100.0
38162;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;Iga uuritava kromosoomid karüotüpeeriti vähemalt kahest metafaasiplaadist .;0;12;Iga uuritava;free;kromosoomid karüotüpeeriti vähemalt kahest metafaasiplaadist .;100.0;100.0;100.0
38164;Train/tea_geofyysika.conllu;Kraadimõõtmiste põhjal selgus , et Maa kuju vastab tuntud geomeetrilistest kujunditest kõige paremini kolmeteljelisele ellipsoidile .;51;57;tuntud;free;Kraadimõõtmiste põhjal selgus , et Maa kuju vastab geomeetrilistest kujunditest kõige paremini kolmeteljelisele ellipsoidile .;100.0;100.0;100.0
38165;Train/tea_toohoive.conllu;Multinatsionaalsete ettevõtete allhanget andev mõju natuke suurenenud , aga siiski aeglaselt .;0;46;Multinatsionaalsete ettevõtete allhanget andev;free;mõju natuke suurenenud , aga siiski aeglaselt .;100.0;100.0;100.0
38168;Train/aja_luup200106_osa_1_ud211.conllu;Likviidsete varade hulka on arvestatud kõik deposiidid , sh arvelduskontod ja erinevad väärtpaberid ning fondiosakud .;78;86;erinevad;free;Likviidsete varade hulka on arvestatud kõik deposiidid , sh arvelduskontod ja väärtpaberid ning fondiosakud .;100.0;100.0;100.0
38169;Train/aja_luup200202_osa_1_ud211.conllu;Nii jõudis 1954. aastal Tartu Ülikooli lõpetanud tohter karjääriredelil liikudes läbi provintsihaigla jaoskonnaarsti , siseosakonna juhataja ja peaarsti viimaks pealinna .;11;48;1954. aastal Tartu Ülikooli lõpetanud;free;Nii jõudis tohter karjääriredelil liikudes läbi provintsihaigla jaoskonnaarsti , siseosakonna juhataja ja peaarsti viimaks pealinna .;100.0;100.0;100.0
38175;Train/aja_ee200110_osa_11_ud211.conllu;Justkui oleks mõni skandinaavlane täitmas stuudiobosside käsku D'Angelot-mängida .;63;80;D'Angelot-mängida;free;Justkui oleks mõni skandinaavlane täitmas stuudiobosside käsku .;100.0;100.0;100.0
38179;Dev/aja_ee199920_osa4_ud211.conllu;Kuidas peegeldub see ollus meie meedias ja sellega ilmselt vastastikuses seoses olevas teadvuses ?;43;86;sellega ilmselt vastastikuses seoses olevas;free;Kuidas peegeldub see ollus meie meedias ja teadvuses ?;100.0;100.0;100.0
38183;Train/ilu_kanep_ud211.conllu;Olukord polnud väga sarnane , aga toimunu juured peitusid samas mullas .;34;41;toimunu;free;Olukord polnud väga sarnane , aga juured peitusid samas mullas .;100.0;100.0;100.0
38184;Train/aja_horisont2000_osa_5_ud211.conllu;Jalutasime Mkuzi rahvuspargis parkimisplatsilt loomade joogipaiga poole , kuhu oli ehitatud ka vaatlusmajake .;72;108;, kuhu oli ehitatud ka vaatlusmajake;free;Jalutasime Mkuzi rahvuspargis parkimisplatsilt loomade joogipaiga poole .;100.0;100.0;100.0
38187;Train/aja_horisont2000_osa_3_ud211.conllu;Haile Selassie vananenud reziim laskis vaikides näljaohvrite arvu kasvada üle saja tuhande , enne kui maailmast abi palus .;15;24;vananenud;free;Haile Selassie reziim laskis vaikides näljaohvrite arvu kasvada üle saja tuhande , enne kui maailmast abi palus .;100.0;100.0;100.0
38201;Train/aja_ee200110_osa_1_ud211.conllu;Internetiportaalide poolt välja käidud hüüdnimed Dopingu Tom ja Steroidi-Savi vajasid kiiret summutamist .;0;38;Internetiportaalide poolt välja käidud;free;hüüdnimed Dopingu Tom ja Steroidi-Savi vajasid kiiret summutamist .;100.0;100.0;100.0
38219;Train/aja_ml200247_osa_5_ud211.conllu;Minu meelest peaks moodustatav palgakogu lähtuma kolmest põhiteesist .;19;30;moodustatav;free;Minu meelest peaks palgakogu lähtuma kolmest põhiteesist .;100.0;100.0;100.0
38220;Train/aja_luup200106_osa_1_ud211.conllu;“ Positiivse näitena võib tuua tuntud ärimehed Ernesto Preatoni ja Urmas Sõõrumaa , kes on oma nimed avalikustanud juba mitu aastat ning on alati seda tehes väitnud , et ausalt teenitud raha näitamine ei või kellelegi kahju tuua . ”;31;37;tuntud;free;“ Positiivse näitena võib tuua ärimehed Ernesto Preatoni ja Urmas Sõõrumaa , kes on oma nimed avalikustanud juba mitu aastat ning on alati seda tehes väitnud , et ausalt teenitud raha näitamine ei või kellelegi kahju tuua . ”;100.0;100.0;100.0
38229;Train/tea_toohoive.conllu;Käesolevas aruandes esitatud töö toimus järgmiste etappidena .;0;10;Käesolevas;free;aruandes esitatud töö toimus järgmiste etappidena .;100.0;100.0;100.0
38230;Train/tea_toohoive.conllu;Käesolevas aruandes esitatud töö toimus järgmiste etappidena .;0;28;Käesolevas aruandes esitatud;free;töö toimus järgmiste etappidena .;100.0;100.0;100.0
38232;Train/tea_toohoive.conllu;See seos on olnud tugevalt positiivne - st võib väita , et kapitali sissevool sellisel kujul , nagu see on toimunud , on suurendanud Eesti elanike sissetulekute ebavõrdsust .;93;117;, nagu see on toimunud ,;free;See seos on olnud tugevalt positiivne - st võib väita , et kapitali sissevool sellisel kujul on suurendanud Eesti elanike sissetulekute ebavõrdsust .;100.0;100.0;100.0
38234;Train/tea_dr8047.conllu;"3 ) aitavad parandada hapnikupuudusest tekkinud kahjustusi kudedes ;";22;47;hapnikupuudusest tekkinud;free;"3 ) aitavad parandada kahjustusi kudedes ;";100.0;100.0;100.0
38237;Train/aja_pm19980926e_ud211.conllu;Meile jõudis see Soomest , kus kunstiteraapiat hakati kasutama 1960ndatel aastatel .;25;82;, kus kunstiteraapiat hakati kasutama 1960ndatel aastatel;free;Meile jõudis see Soomest .;100.0;100.0;100.0
38239;Train/tea_AA_05_6_ud211.conllu;CELEBRATE edasiarendusena leiti , et on vaja luua laiemalt kasutatav õpiobjektide vahendamiskeskkond .;50;68;laiemalt kasutatav;free;CELEBRATE edasiarendusena leiti , et on vaja luua õpiobjektide vahendamiskeskkond .;100.0;100.0;100.0
38244;Dev/aja_ee199920_osa4_ud211.conllu;Me ei ela keskajal , kus oma alasti keha pühitsemine oli kuritegu .;19;65;, kus oma alasti keha pühitsemine oli kuritegu;free;Me ei ela keskajal .;100.0;100.0;100.0
38247;Train/aja_ee200110_osa_5_ud211.conllu;Ta töötas selle kallal ihuüksi kuus aastat , elatudes osaliselt töötu abirahast , ning seda tehes liitus ta Peter Lordi ja Dave Sproxtoni asutatud paljutõotava firmaga Aardman Animations .;108;146;Peter Lordi ja Dave Sproxtoni asutatud;free;Ta töötas selle kallal ihuüksi kuus aastat , elatudes osaliselt töötu abirahast , ning seda tehes liitus ta paljutõotava firmaga Aardman Animations .;100.0;100.0;100.0
38248;Train/aja_ee200110_osa_5_ud211.conllu;Ta töötas selle kallal ihuüksi kuus aastat , elatudes osaliselt töötu abirahast , ning seda tehes liitus ta Peter Lordi ja Dave Sproxtoni asutatud paljutõotava firmaga Aardman Animations .;147;159;paljutõotava;free;Ta töötas selle kallal ihuüksi kuus aastat , elatudes osaliselt töötu abirahast , ning seda tehes liitus ta Peter Lordi ja Dave Sproxtoni asutatud firmaga Aardman Animations .;100.0;100.0;100.0
38250;Train/aja_ee200110_osa_9_ud211.conllu;Festivalipalee kõrval Potsdami väljakul on Atriumiks nimetatud majas kohal jaapanlased , hiinlased , ameerika sõltumatud .;43;62;Atriumiks nimetatud;free;Festivalipalee kõrval Potsdami väljakul on majas kohal jaapanlased , hiinlased , ameerika sõltumatud .;100.0;100.0;100.0
38256;Train/aja_luup200106_osa_5_ud211.conllu;1661. aastal sõlmitud Kärde rahu taastas sõjaeelse olukorra status quo ante bellum alusel .;0;21;1661. aastal sõlmitud;free;Kärde rahu taastas sõjaeelse olukorra status quo ante bellum alusel .;100.0;100.0;100.0
38259;Train/aja_ml200247_osa_8_ud211.conllu;Pakume õpilastele võimalust osaleda töötubades , kus just sääraseid oskusi antakse .;47;82;, kus just sääraseid oskusi antakse;free;Pakume õpilastele võimalust osaleda töötubades .;100.0;100.0;100.0
38262;Train/ilu_kivirahk_ud211.conllu;Ta üritas leida sobivat vastust , aga jälle jõudis temast ette kääbus , kes hakkas halisema ning silitas peremehe jalgu .;16;23;sobivat;free;Ta üritas leida vastust , aga jälle jõudis temast ette kääbus , kes hakkas halisema ning silitas peremehe jalgu .;100.0;100.0;100.0
38264;Train/aja_ml200247_osa_2_ud211.conllu;""" Olen töötanud erinevates institutsioonides nii kodu- kui välismaal .";16;26;erinevates;free;""" Olen töötanud institutsioonides nii kodu- kui välismaal .";100.0;100.0;100.0
38266;Train/aja_ee200110_osa_11_ud211.conllu;Ma olen sihuke tugevalt arenenud empaatiavõimega .;15;32;tugevalt arenenud;free;Ma olen sihuke empaatiavõimega .;100.0;100.0;100.0
38268;Train/aja_ee200110_osa_3_ud211.conllu;Selle arendamisega tegelev Made Ots on kokku puutunud hulga probleemidega .;0;26;Selle arendamisega tegelev;free;Made Ots on kokku puutunud hulga probleemidega .;100.0;100.0;100.0
38269;Train/aja_ee200110_osa_1_ud211.conllu;"Majandusministeeriumis teati , et end suurinvestorina esitlenud mees oli ühe äsjase öö veetnud "" tsemendi peal "" .";34;63;end suurinvestorina esitlenud;free;"Majandusministeeriumis teati , et mees oli ühe äsjase öö veetnud "" tsemendi peal "" .";100.0;100.0;100.0
38279;Train/tea_toohoive.conllu;Võib eeldada , et vaadeldav seos on majanduse erinevatel arenguperioodidel erinev .;18;27;vaadeldav;free;Võib eeldada , et seos on majanduse erinevatel arenguperioodidel erinev .;100.0;100.0;100.0
38282;Train/aja_horisont2000_osa_4_ud211.conllu;1870 muutsid venelased 1817 asutatud Groznaja kindluse Groznõi linnaks .;23;36;1817 asutatud;free;1870 muutsid venelased Groznaja kindluse Groznõi linnaks .;100.0;100.0;100.0
38299;Train/aja_luup200106_osa_4_ud211.conllu;Erezis , nüüd Erzincanis ( Türgis ) , kus tulevast armeenia kirikuisa karistati , asuvad talle pühendatud kloostri varemed .;36;81;, kus tulevast armeenia kirikuisa karistati ,;free;Erezis , nüüd Erzincanis ( Türgis ) asuvad talle pühendatud kloostri varemed .;100.0;100.0;100.0
38304;Train/aja_horisont2000_osa_4_ud211.conllu;Sõjaajaloolane Ivan Bilas leidis Venemaa riigiarhiivist dokumendi , mis tõendab , et tšetšeene mürgitati deporteeritutele jagatud abipakkide kaudu .;105;129;deporteeritutele jagatud;free;Sõjaajaloolane Ivan Bilas leidis Venemaa riigiarhiivist dokumendi , mis tõendab , et tšetšeene mürgitati abipakkide kaudu .;100.0;100.0;100.0
38305;Train/aja_pm20000218_osa_6_ud211.conllu;Ukse avanud mees taipab kohe :;0;11;Ukse avanud;free;mees taipab kohe :;100.0;100.0;100.0
38307;Train/aja_ee199920_osa_3_ud211.conllu;Tähtvere üldilmega suhteliselt kooskõlas olev maja , millele moodne aeg on toonud räigelt sobimatud peegelklaasidega aknad .;0;45;Tähtvere üldilmega suhteliselt kooskõlas olev;free;maja , millele moodne aeg on toonud räigelt sobimatud peegelklaasidega aknad .;100.0;100.0;100.0
38310;Train/tea_dr8047.conllu;Nagu tabelist 2 selgub , moodustavad munarebus leiduvatest rasvhapetest põhilise osa oleiin- , palmitiin- ja steariinhape , ka linoleenhape .;37;58;munarebus leiduvatest;free;Nagu tabelist 2 selgub , moodustavad rasvhapetest põhilise osa oleiin- , palmitiin- ja steariinhape , ka linoleenhape .;100.0;100.0;100.0
38326;Train/aja_ml200247_osa_3_ud211.conllu;Samas on saadav tõend vaid hetkelise kehtivusega , s.t paberi andmise hetkel oli selline ettevõtja niisuguse tegevusalaga registris registreeritud .;9;15;saadav;free;Samas on tõend vaid hetkelise kehtivusega , s.t paberi andmise hetkel oli selline ettevõtja niisuguse tegevusalaga registris registreeritud .;100.0;100.0;100.0
38327;Train/aja_ml200247_osa_5_ud211.conllu;Kui linna- või vallaametnik seadustest kinni ei pea , siis on rahva valitud volikogul kohustus see ametnik välja vahetada .;62;75;rahva valitud;free;Kui linna- või vallaametnik seadustest kinni ei pea , siis on volikogul kohustus see ametnik välja vahetada .;100.0;100.0;100.0
38333;Train/aja_luup200106_osa_3_ud211.conllu;Mõjuvõimsad positsioonid säilitasid nad mõlemal aastal kohalikes omavalitsustes , õigussüsteemis , riigiettevõtetes , ametnikkonnas , kus nende osakaal jäi 4/5 ja 3/5 vahele .;132;173;, kus nende osakaal jäi 4/5 ja 3/5 vahele;free;Mõjuvõimsad positsioonid säilitasid nad mõlemal aastal kohalikes omavalitsustes , õigussüsteemis , riigiettevõtetes , ametnikkonnas .;100.0;100.0;100.0
38336;Train/tea_toohoive.conllu;Kahjuks ilmneb siiski , et erinevad näitajad annavad sektorite konkurentsivõime kohta erinevaid vihjeid .;27;35;erinevad;free;Kahjuks ilmneb siiski , et näitajad annavad sektorite konkurentsivõime kohta erinevaid vihjeid .;100.0;100.0;100.0
38341;Train/aja_epl20061216_ud211.conllu;"Täpselt samasugune saatus tabas 1980. aastate alguses ilmunud vihikuid "" Proovisõit "" ja "" Seiklus Sekontias "" .";32;61;1980. aastate alguses ilmunud;free;"Täpselt samasugune saatus tabas vihikuid "" Proovisõit "" ja "" Seiklus Sekontias "" .";100.0;100.0;100.0
38345;Train/tea_geofyysika.conllu;"Mõõdetav nihe koosneb "" kuivast "" ja "" märjast "" nihkest , mida osutub võimalikuks omavahel eraldada .";0;8;Mõõdetav;free;"nihe koosneb "" kuivast "" ja "" märjast "" nihkest , mida osutub võimalikuks omavahel eraldada .";100.0;100.0;100.0
38347;Train/aja_epl20061216_ud211.conllu;Sakala Keskuse arendaja AS Uus Sakala plaanib esitada riigi vastu miljoni kroonini küündida võiva kahjutasunõude , kuna pole saanud alustada tähtaegselt keskuse ümberehitustöödega .;66;97;miljoni kroonini küündida võiva;free;Sakala Keskuse arendaja AS Uus Sakala plaanib esitada riigi vastu kahjutasunõude , kuna pole saanud alustada tähtaegselt keskuse ümberehitustöödega .;100.0;100.0;100.0
38355;Train/aja_luup200106_osa_5_ud211.conllu;Külades levima hakanud uued , aga tundmatud haigused lõppesid enamasti juba lapseeas surmaga .;0;22;Külades levima hakanud;free;uued , aga tundmatud haigused lõppesid enamasti juba lapseeas surmaga .;100.0;100.0;100.0
38376;Train/tea_AA_05_6_ud211.conllu;Kuna USB välkmäludraivide turul pakutakse laias valikus väga erinevate firmade tooteid , siis näib esmapilgul , et orienteerumine selles kirevas koosluses pole lihtne .;56;70;väga erinevate;free;Kuna USB välkmäludraivide turul pakutakse laias valikus firmade tooteid , siis näib esmapilgul , et orienteerumine selles kirevas koosluses pole lihtne .;100.0;100.0;100.0
